voter_age,vote_hour,time_taken_seconds,device_type,failed_login_attempts,is_fraud
57,20,37,1,0,0
28,7,13,0,0,0
53,9,72,0,0,0
76,12,161,3,1,0
56,11,211,1,1,0
71,20,189,2,0,0
72,12,182,2,0,0
41,9,246,0,0,0
39,20,214,2,1,0
86,0,165,0,0,0
73,8,195,0,1,0
50,2,81,2,0,0
53,16,240,1,2,0
37,20,296,1,0,0
79,9,35,0,0,0
90,18,236,1,0,0
43,5,203,1,0,0
83,6,141,1,0,0
90,10,90,3,0,0
90,15,151,1,0,0
57,3,269,0,0,0
34,3,48,0,0,0
18,17,50,1,0,0
78,17,109,0,0,0
60,6,78,0,0,0
59,10,52,0,0,0
42,4,232,1,0,0
56,20,220,0,0,0
52,17,27,2,0,0
20,6,166,2,0,0
61,1,77,1,0,0
68,4,103,1,0,0
29,4,197,0,0,0
36,18,159,0,0,0
61,1,86,0,1,0
76,18,195,0,0,0
66,4,226,2,3,0
78,11,271,0,0,0
34,12,155,0,0,0
91,21,77,0,0,0
74,19,146,0,0,0
72,6,10,1,0,0
64,1,160,0,0,0
29,21,128,0,0,0
79,13,158,1,3,0
25,4,223,1,5,0
38,19,174,0,2,0
87,21,3,0,0,1
89,11,69,2,0,0
42,3,98,0,2,0
29,16,58,1,0,0
32,15,62,1,0,0
76,9,7,1,2,0
43,2,207,2,0,0
43,21,275,0,3,0
64,0,275,0,0,0
49,5,81,0,5,0
27,2,232,0,0,0
33,18,185,0,0,0
88,6,107,1,3,0
34,8,257,1,0,0
40,21,280,1,5,0
43,11,158,0,0,0
24,13,190,0,4,0
31,0,283,0,0,0
24,12,117,0,5,0
26,20,208,0,2,0
65,1,4,1,0,1
89,2,185,1,0,0
76,10,225,0,1,0
56,4,44,0,0,0
35,1,109,1,0,0
76,13,195,0,1,0
34,12,4,0,0,1
31,13,133,1,0,0
48,2,221,0,1,0
41,7,11,1,0,0
77,12,131,0,0,0
62,21,274,0,0,0
20,11,286,2,0,0
54,17,174,1,0,0
60,17,222,0,1,0
57,16,94,3,0,0
72,6,145,0,0,0
56,21,167,0,0,0
32,12,80,3,1,0
21,12,289,2,0,0
42,5,66,0,0,0
30,20,133,1,1,0
50,18,164,0,0,0
33,23,259,0,2,0
59,18,160,1,1,0
83,20,142,0,0,0
72,23,247,1,0,0
59,15,133,0,0,0
51,2,174,0,3,0
47,13,184,0,1,0
30,20,83,2,3,0
30,5,75,1,0,0
35,16,263,2,0,0
49,15,115,2,0,0
56,1,153,0,0,0
63,22,112,0,1,0
46,8,140,0,1,0
79,12,31,0,0,0
79,13,220,0,0,0
74,19,271,2,0,0
33,20,97,2,0,0
73,11,11,0,0,0
27,19,103,0,2,0
47,10,265,3,0,0
42,18,52,1,0,0
22,9,169,1,0,0
82,17,140,0,0,0
66,2,83,0,2,0
20,15,268,0,0,0
62,17,73,2,0,0
31,13,140,0,0,0
47,23,109,0,1,0
85,16,37,0,5,0
35,4,133,0,1,0
79,16,9,1,0,0
54,20,185,1,0,0
42,13,243,0,0,0
65,2,148,0,1,0
82,14,70,0,0,0
70,11,232,0,0,0
90,16,133,1,0,0
32,16,118,2,0,0
66,23,171,1,1,0
85,18,182,0,0,0
29,6,266,1,0,0
76,4,158,0,1,0
54,1,263,1,3,0
78,15,185,3,0,0
60,12,139,3,1,0
87,10,200,2,0,0
56,6,64,0,0,0
73,22,229,1,0,0
80,2,31,0,0,0
63,5,112,2,2,0
28,4,1,0,0,1
79,0,89,1,3,0
94,0,215,0,0,0
42,17,202,0,0,0
88,22,46,0,0,0
69,2,269,0,0,0
21,18,76,2,0,0
76,9,240,1,5,0
89,19,113,0,4,0
37,10,207,0,3,0
80,7,295,0,0,0
71,19,275,0,0,0
91,22,213,1,3,0
74,10,96,0,0,0
58,4,57,0,0,0
20,21,47,0,0,0
23,23,160,2,0,0
22,3,1,3,0,1
22,12,207,0,0,0
71,5,35,1,1,0
64,1,212,1,0,0
66,5,159,0,0,0
26,21,24,0,0,0
37,9,40,0,0,0
78,22,249,0,0,0
52,3,192,0,0,0
67,15,93,0,0,0
79,22,201,2,3,0
34,9,120,2,0,0
20,0,244,2,0,0
49,12,138,1,0,0
30,13,256,1,0,0
90,22,117,1,0,0
85,11,2,2,1,1
31,12,279,0,0,0
28,0,193,1,1,0
73,13,63,2,2,0
84,7,36,1,0,0
46,21,279,1,0,0
26,13,63,0,0,0
84,0,214,0,0,0
42,16,33,1,0,0
93,15,175,0,2,0
59,11,19,0,0,0
26,19,279,3,3,0
57,22,110,1,0,0
42,4,86,0,0,0
22,20,4,0,4,1
28,23,97,0,0,0
76,17,84,3,4,0
55,3,242,3,0,1
89,19,128,0,0,0
22,10,96,0,0,0
65,7,181,1,0,0
35,21,112,1,0,0
87,8,121,0,0,0
54,19,273,0,2,0
77,9,25,1,0,0
65,6,14,0,2,0
94,18,110,0,0,0
45,21,30,2,1,0
86,0,22,1,3,0
94,4,102,1,0,0
57,5,260,1,0,0
62,11,72,0,0,0
79,11,116,2,0,0
75,20,256,0,1,0
84,13,114,0,0,0
73,6,28,1,0,0
57,19,182,0,0,0
57,20,186,0,1,0
94,19,251,0,0,0
50,13,182,0,0,0
23,15,144,1,0,0
36,8,206,0,1,0
57,1,252,2,3,0
76,16,172,1,0,0
76,3,171,1,5,0
65,13,241,2,0,0
58,13,242,0,0,0
30,14,80,1,0,0
62,11,257,0,5,0
70,12,247,1,0,0
59,21,30,0,1,0
80,9,123,0,0,0
44,15,192,0,0,0
55,14,27,3,0,0
77,7,80,1,0,0
24,3,88,0,0,0
22,0,156,0,0,0
62,13,88,0,0,0
75,8,217,1,1,0
48,18,179,0,0,0
40,5,130,2,0,0
59,15,253,0,1,0
27,23,71,0,0,0
49,10,87,0,0,0
70,20,35,3,1,0
47,22,94,1,4,0
56,10,194,1,4,0
48,13,16,1,1,0
19,10,8,1,4,0
94,13,92,2,1,0
29,0,40,0,0,0
56,10,209,0,4,0
83,23,185,0,1,0
30,17,245,0,0,0
63,16,206,0,0,0
44,3,85,0,0,0
34,21,283,1,0,0
77,13,160,1,0,0
81,7,230,0,1,0
52,14,119,1,2,0
87,15,285,3,0,0
47,0,243,0,2,0
88,0,164,0,4,0
91,9,119,0,0,0
80,1,24,0,1,0
45,11,167,1,0,0
77,3,178,2,0,0
54,22,147,0,0,0
39,18,166,0,0,0
85,0,282,1,0,0
37,0,70,2,0,0
85,8,238,1,0,0
81,19,177,1,2,0
34,12,282,1,0,0
29,10,92,0,0,0
39,18,236,0,3,0
34,20,173,0,0,0
27,16,293,0,1,0
82,2,89,0,3,0
39,19,214,0,0,0
67,12,262,1,2,0
31,21,159,0,1,0
81,18,65,2,0,0
64,19,104,1,0,0
46,20,234,1,0,0
93,23,67,0,0,0
53,8,256,1,1,0
69,18,174,0,3,0
93,18,133,0,0,0
24,22,37,1,5,0
46,0,29,1,0,0
28,16,92,0,0,0
50,13,49,0,0,0
23,11,153,0,0,0
49,1,138,1,1,0
68,21,98,0,0,0
92,2,15,1,0,0
75,23,205,1,1,0
43,4,229,2,1,0
63,2,187,1,0,0
46,13,241,3,1,0
21,23,55,0,0,0
30,23,142,1,0,0
56,17,202,0,0,0
32,4,184,0,0,0
46,2,261,0,5,0
46,22,262,0,2,0
92,1,246,1,0,0
49,8,269,1,0,0
19,17,240,0,4,0
64,1,229,2,2,0
39,21,128,0,0,0
92,18,151,1,0,0
44,2,149,0,1,0
84,17,290,3,0,0
73,13,31,0,0,0
38,12,227,0,1,0
64,15,194,1,0,0
76,20,142,1,0,0
23,10,234,0,0,0
36,20,100,2,0,0
74,22,153,0,5,0
86,23,192,0,2,0
20,23,69,0,1,0
18,11,113,0,0,0
75,2,215,3,4,1
55,5,43,0,1,0
32,15,236,1,0,0
51,11,110,3,2,0
78,20,246,2,0,0
52,19,71,1,0,0
81,5,41,0,0,0
42,19,187,1,0,0
41,13,28,0,1,0
29,23,213,0,0,0
35,8,55,2,3,0
32,16,36,1,1,0
44,11,262,2,0,0
89,0,211,3,2,0
77,19,53,0,0,0
63,21,139,1,0,0
34,7,178,1,0,0
70,11,46,0,0,0
25,15,82,1,0,0
44,0,174,0,2,0
63,2,41,2,2,0
67,11,267,2,1,0
88,3,27,0,0,0
20,9,49,1,0,0
81,1,272,1,0,0
61,8,270,0,0,0
70,2,210,0,0,0
41,19,204,2,0,0
77,19,282,0,2,0
20,0,234,1,5,0
37,4,40,1,0,0
63,4,246,1,0,0
32,1,18,0,0,0
42,14,110,1,4,0
88,0,257,0,3,0
34,20,16,3,0,0
26,4,149,0,0,0
55,6,119,0,0,0
65,10,211,0,0,0
77,9,264,0,0,0
80,1,252,2,0,0
19,13,99,0,0,0
89,23,18,2,0,0
28,20,90,1,1,0
81,4,25,1,3,0
94,15,274,1,0,0
89,1,24,1,0,0
38,9,69,0,1,0
35,17,11,1,1,0
81,4,260,0,0,0
55,16,10,0,0,0
49,10,101,1,0,0
28,4,12,0,0,0
62,20,74,1,0,0
50,23,133,1,0,0
58,5,235,0,0,0
25,21,91,0,0,0
28,15,225,0,1,0
68,4,5,0,3,0
58,20,23,0,0,0
34,23,184,0,0,0
93,15,216,0,1,0
63,16,46,1,5,0
49,8,130,0,0,0
71,21,74,0,0,0
37,1,1,2,1,1
50,18,141,0,1,0
91,16,292,0,0,0
57,4,62,1,0,0
49,1,63,0,0,0
19,10,108,0,0,0
50,0,236,0,1,0
94,8,16,0,0,0
47,5,246,1,1,0
50,10,237,0,0,0
94,7,111,1,1,0
43,12,174,0,2,0
39,11,5,2,0,0
83,8,294,2,2,0
55,14,182,0,1,0
63,4,82,1,0,0
32,14,113,1,0,0
61,1,167,0,3,0
66,14,156,1,0,0
92,19,254,3,0,0
78,2,53,0,0,0
84,9,96,1,3,0
23,6,276,1,0,0
26,9,204,1,0,0
23,9,278,2,2,0
90,7,140,1,0,0
49,12,230,2,1,0
58,20,187,0,0,0
93,1,54,1,0,0
25,11,53,0,0,0
89,8,88,1,0,0
67,0,294,0,1,0
79,20,103,0,1,0
79,11,140,0,0,0
24,11,230,0,0,0
92,2,86,0,0,0
21,23,263,1,0,0
23,7,157,1,0,0
75,12,120,0,2,0
39,16,132,0,3,0
43,19,280,1,2,0
20,9,85,2,0,0
58,14,82,2,0,0
77,23,23,2,0,0
31,8,239,1,1,0
92,17,265,1,0,0
29,7,25,0,0,0
29,13,228,0,0,0
30,10,288,0,0,0
42,12,135,1,0,0
62,15,187,0,1,0
36,13,163,2,1,0
72,8,29,0,1,0
62,8,115,0,0,0
25,18,210,0,3,0
70,4,47,0,2,0
72,14,271,0,0,0
49,10,120,1,0,0
68,18,135,1,2,0
61,5,102,0,3,0
87,9,206,2,0,0
35,15,218,0,0,0
39,4,274,1,1,0
54,17,262,1,1,0
73,18,299,2,0,0
76,22,185,1,2,0
20,9,41,0,0,0
45,9,76,1,0,0
91,11,51,2,1,0
52,20,61,1,0,0
78,2,94,0,0,0
71,3,19,0,0,0
80,21,21,1,0,0
24,23,80,3,0,0
93,11,71,1,0,0
66,6,54,0,0,0
48,11,26,1,0,0
75,2,169,0,3,0
78,17,5,0,4,0
41,18,26,0,3,0
37,4,166,0,3,0
54,13,82,1,0,0
21,22,262,1,0,0
37,7,257,0,3,0
77,21,75,1,0,0
41,14,126,1,3,0
67,15,80,3,4,0
66,17,49,1,3,0
68,10,82,0,0,0
53,1,37,1,0,0
83,9,225,1,3,0
51,10,257,1,0,0
53,4,219,2,4,0
23,20,293,1,0,0
56,16,214,0,0,0
59,0,275,1,0,0
75,13,165,0,0,0
29,14,114,0,0,0
20,6,56,1,0,0
35,7,219,0,0,0
57,15,291,1,0,0
38,12,84,1,0,0
32,4,282,0,0,0
43,2,174,0,0,0
25,12,163,0,0,0
59,18,22,3,0,0
61,11,142,0,0,0
31,18,186,2,0,0
19,16,159,3,0,0
54,10,273,0,3,0
86,2,151,1,0,0
55,1,59,1,0,0
58,23,89,0,1,0
79,13,130,1,0,0
77,21,90,0,2,0
31,20,268,1,0,0
19,16,240,1,0,0
87,1,266,1,2,0
34,17,221,0,0,0
45,22,120,3,0,0
83,14,258,0,0,0
52,11,16,3,1,0
22,15,164,1,0,0
82,15,123,1,4,0
57,6,177,2,4,0
93,5,292,2,1,0
73,13,214,0,1,0
53,7,105,1,0,0
62,19,101,1,0,0
40,23,95,0,3,0
64,18,105,0,1,0
48,18,237,1,0,0
28,11,130,0,4,0
27,8,227,0,3,0
84,8,156,0,0,0
31,4,135,0,0,0
91,13,277,2,1,0
27,0,108,1,1,0
93,2,217,0,1,0
18,10,237,1,0,0
22,20,299,1,0,0
37,3,77,1,0,0
25,19,142,1,3,0
60,0,77,0,0,0
93,5,11,1,4,0
18,9,10,0,3,0
74,3,2,1,1,1
81,16,1,1,0,1
45,21,47,0,0,0
54,20,91,0,0,0
64,4,83,0,0,0
93,1,274,1,0,0
54,0,291,2,0,0
66,15,201,1,0,0
61,6,62,1,1,0
73,20,25,0,0,0
45,2,214,0,5,0
23,13,107,0,0,0
78,21,157,1,0,0
37,18,80,3,0,0
19,15,147,1,0,0
90,21,200,0,0,0
54,5,204,1,5,0
37,23,194,3,0,0
43,0,206,0,0,0
46,6,208,0,0,0
18,10,243,0,0,0
52,17,98,1,0,0
87,8,234,1,0,0
76,21,10,0,0,0
86,2,200,0,0,0
50,23,108,0,1,0
68,22,281,1,1,0
29,7,115,0,1,0
37,7,27,0,1,0
70,22,10,0,0,0
60,0,39,0,0,0
67,9,271,1,0,0
46,14,141,0,0,0
74,9,33,0,0,0
56,7,104,1,0,0
73,20,11,0,2,0
60,1,217,0,0,0
67,17,151,0,0,0
40,1,44,2,0,0
61,20,70,0,1,0
55,18,241,1,0,0
40,21,210,2,0,0
62,8,241,1,0,0
69,9,170,0,3,0
67,3,129,1,0,0
25,20,220,0,0,0
18,0,190,0,0,0
25,10,87,0,0,0
46,21,234,0,0,0
22,1,135,0,0,0
64,22,84,1,2,0
51,3,265,0,0,0
82,14,267,2,0,0
72,19,6,0,1,0
60,12,59,1,0,0
91,0,110,1,0,0
47,21,18,1,0,0
34,1,285,1,0,0
43,5,44,0,1,0
25,6,161,0,0,0
64,18,38,2,0,0
93,3,237,1,0,0
89,17,101,0,1,0
63,22,169,0,0,0
85,8,272,1,1,0
50,20,294,2,2,0
18,10,63,0,0,0
36,4,227,3,1,1
48,23,228,0,0,0
31,0,265,1,0,0
70,1,143,0,1,0
65,22,224,1,0,0
86,2,265,0,1,0
79,21,101,0,0,0
83,16,209,3,5,0
81,23,241,1,3,0
87,1,39,0,0,0
80,0,179,0,0,0
90,1,40,1,1,0
50,7,246,0,0,0
58,12,63,1,0,0
65,13,134,0,0,0
30,20,38,0,1,0
90,11,262,0,0,0
94,8,115,1,3,0
48,18,51,2,0,0
92,23,117,0,1,0
85,19,224,2,0,0
21,6,98,1,0,0
36,9,162,1,0,0
87,23,220,1,0,0
30,2,61,1,3,0
40,18,214,0,2,0
92,16,178,0,0,0
18,7,32,0,4,0
71,17,58,1,0,0
88,6,48,1,0,0
32,6,109,0,1,0
82,22,273,0,0,0
93,19,138,0,1,0
88,22,207,0,1,0
32,15,50,2,3,0
38,14,38,2,0,0
36,13,112,0,4,0
77,15,168,1,0,0
50,23,131,0,1,0
66,8,222,1,0,0
52,22,31,1,0,0
61,21,272,1,0,0
28,20,28,1,2,0
89,9,165,0,0,0
91,14,73,0,0,0
83,22,99,0,0,0
63,9,36,2,0,0
26,1,166,0,0,0
20,4,193,1,0,0
43,7,34,0,0,0
89,5,150,1,3,0
65,5,94,0,0,0
83,0,179,0,0,0
87,15,200,1,1,0
45,17,258,0,0,0
43,2,94,1,3,0
42,6,283,1,2,0
29,11,98,1,5,0
22,9,288,0,0,0
65,21,218,1,1,0
54,20,151,2,0,0
61,9,41,0,0,0
32,22,88,1,0,0
60,8,2,1,1,1
65,10,62,0,0,0
87,18,233,1,0,0
63,7,224,0,0,0
60,17,120,2,2,0
38,3,53,0,0,0
40,1,57,1,0,0
64,12,48,1,0,0
32,22,207,0,0,0
42,13,134,1,0,0
53,19,109,0,2,0
92,21,73,2,0,0
68,23,57,1,0,0
32,14,263,0,0,0
85,12,30,0,1,0
38,5,55,1,1,0
30,19,150,0,1,0
36,5,260,1,0,0
51,0,5,0,0,0
85,14,132,0,0,0
69,5,171,2,1,0
44,14,15,0,0,0
46,14,234,1,1,0
45,13,84,0,0,0
52,9,186,0,0,0
25,7,289,2,0,0
33,3,95,0,0,0
53,21,230,1,0,0
47,5,236,0,0,0
35,19,256,0,0,0
19,23,281,0,0,0
66,20,293,1,1,0
94,16,18,0,3,0
21,22,281,1,0,0
92,23,35,0,0,0
24,21,125,2,0,0
91,6,256,1,0,0
56,11,12,1,0,0
30,22,94,2,1,0
48,3,150,1,2,0
88,13,59,1,0,0
80,3,213,2,0,0
73,15,61,1,1,0
59,0,161,0,1,0
78,17,147,1,1,0
59,18,148,1,0,0
73,20,133,0,0,0
53,9,222,0,0,0
85,4,115,1,3,1
24,12,263,0,0,0
71,5,175,0,0,0
18,22,209,1,0,0
61,3,245,0,1,0
62,15,98,0,0,0
64,7,135,1,0,0
30,15,210,1,0,0
39,10,64,2,0,0
38,21,263,1,1,0
26,0,91,0,0,0
43,21,271,0,3,0
26,17,34,1,0,0
32,3,194,0,0,0
27,10,267,3,0,0
59,19,198,0,0,0
89,9,10,1,1,0
41,15,211,1,0,0
66,9,203,2,0,0
43,4,92,2,0,0
54,17,109,2,5,0
85,21,12,3,5,0
67,10,121,0,0,0
41,2,220,0,0,0
36,8,5,0,0,0
77,14,275,1,0,0
56,21,236,1,0,0
91,18,37,1,0,0
35,18,28,0,0,0
36,4,171,0,0,0
53,5,197,0,3,0
91,3,240,1,0,0
72,11,216,0,1,0
86,4,120,1,0,0
64,2,276,1,1,0
66,9,134,0,0,0
50,12,220,0,2,0
38,3,128,2,0,0
39,23,268,1,0,0
65,7,117,1,4,0
54,0,87,1,1,0
32,19,63,0,5,0
52,1,7,0,2,0
88,3,257,2,0,0
49,20,219,2,0,0
28,0,150,0,0,0
27,20,43,0,0,0
90,6,295,0,0,0
94,4,203,0,0,0
74,22,171,1,1,0
42,12,149,1,0,0
19,12,117,3,1,0
81,7,15,0,0,0
52,16,166,0,0,0
24,9,279,3,0,0
35,9,91,1,0,0
84,1,211,0,0,0
59,5,237,0,0,0
56,20,204,0,0,0
58,0,279,2,0,0
92,17,179,0,0,0
41,2,248,2,0,0
77,20,46,0,0,0
63,6,249,2,0,0
36,15,238,1,1,0
85,21,246,0,0,0
59,2,94,0,1,0
49,5,60,2,0,0
56,3,169,1,0,0
53,15,254,1,3,0
53,2,7,1,0,0
20,3,235,0,0,0
90,10,276,2,0,0
25,23,172,1,0,0
87,16,140,1,1,0
58,18,59,1,0,0
85,7,234,0,0,0
30,13,162,2,0,0
66,15,244,0,0,0
77,18,81,1,0,0
19,15,296,0,0,0
77,9,130,1,0,0
22,14,189,0,5,0
61,3,21,0,0,0
44,3,140,0,0,0
49,12,252,0,0,0
38,11,78,0,1,0
25,14,223,0,0,0
89,22,88,1,0,0
67,12,140,0,0,0
84,5,217,0,0,0
61,13,228,1,0,0
75,2,14,0,0,0
20,7,152,0,0,0
87,11,154,0,0,0
19,13,196,0,0,0
61,4,64,2,0,0
19,1,168,0,0,0
52,9,157,1,0,0
47,2,146,0,1,0
25,22,196,0,0,0
39,9,123,1,4,0
61,8,97,1,0,0
75,16,66,1,0,0
53,5,268,0,0,0
86,8,278,3,0,0
94,22,142,0,0,0
48,2,265,1,0,0
64,6,202,1,0,0
72,11,263,0,0,0
79,17,186,0,0,0
47,9,276,0,3,0
72,1,79,2,0,0
33,16,180,2,0,0
29,2,115,0,0,0
34,0,216,0,0,0
33,7,194,0,0,0
29,12,20,2,1,0
25,10,281,0,0,0
20,7,121,0,0,0
33,19,36,1,0,0
47,0,3,1,0,1
40,1,47,1,0,0
22,17,140,0,0,0
82,17,188,1,0,0
47,8,225,0,0,0
38,6,284,1,4,0
87,8,75,0,1,0
39,9,81,1,0,0
89,1,232,0,0,0
49,4,31,0,1,0
50,16,249,1,1,0
33,1,197,2,0,0
93,19,111,2,0,0
55,9,194,0,3,0
31,0,77,2,3,0
53,11,20,1,3,0
40,23,11,0,0,0
83,14,132,1,0,0
19,5,180,0,0,0
90,13,47,0,0,0
82,13,122,1,0,0
92,14,139,0,2,0
84,0,50,0,1,0
69,16,217,3,0,0
79,10,209,0,0,0
40,14,53,0,4,0
43,19,142,1,4,0
85,15,18,1,1,0
72,20,109,1,0,0
23,8,227,1,0,0
52,11,253,1,0,0
39,1,103,1,0,0
60,14,95,3,2,0
32,8,187,0,1,0
77,15,50,0,0,0
29,16,189,0,0,0
66,19,145,0,0,0
59,22,124,1,0,0
55,3,54,0,0,0
62,7,265,1,2,0
52,6,160,0,1,0
47,5,278,0,0,0
47,4,296,0,1,0
23,9,248,2,3,0
84,2,156,0,0,0
24,23,225,1,3,0
69,19,22,1,0,0
31,23,229,0,1,0
90,16,163,0,0,0
32,15,284,0,0,0
38,10,67,0,0,0
52,12,86,0,0,0
83,17,38,1,0,0
19,13,181,0,0,0
52,1,103,0,0,0
37,11,87,0,1,0
27,21,6,0,0,0
42,20,142,0,1,0
83,9,36,1,0,0
42,6,77,0,0,0
71,1,44,0,0,0
50,17,238,0,0,0
53,16,45,1,3,0
31,15,112,0,2,0
82,1,262,0,0,0
71,10,110,3,0,0
69,18,211,1,1,0
20,21,227,1,0,0
58,6,47,2,0,0
23,21,22,0,0,0
42,16,67,1,0,0
30,14,241,1,0,0
25,8,205,0,0,0
38,11,104,0,2,0
85,7,13,1,3,0
42,1,77,0,0,0
85,16,12,0,1,0
62,15,5,2,3,0
77,22,205,0,0,0
29,15,127,0,0,0
49,2,253,1,5,0
30,18,15,1,0,0
48,15,66,3,3,0
37,10,294,1,0,0
35,8,208,1,4,0
77,13,225,1,3,0
80,1,98,3,0,1
23,12,55,0,0,0
49,4,217,1,0,0
60,19,218,0,0,0
19,13,240,1,0,0
77,0,104,1,1,0
40,5,270,1,0,0
48,21,143,0,0,0
22,10,163,1,0,0
51,16,159,1,0,0
27,22,201,2,0,0
19,21,263,2,1,0
28,13,294,0,0,0
67,13,215,1,0,0
48,19,14,1,0,0
73,6,281,0,0,0
90,18,117,0,0,0
26,21,262,0,0,0
38,5,20,0,0,0
90,12,81,0,4,0
45,9,96,0,2,0
79,21,187,0,2,0
24,18,134,2,0,0
33,9,167,0,0,0
21,4,138,0,0,0
21,12,137,1,0,0
57,16,229,0,0,0
34,21,162,0,1,0
69,22,205,2,0,0
69,4,75,0,1,0
53,20,215,0,1,0
55,21,189,1,0,0
67,6,207,0,1,0
80,19,117,1,3,0
80,6,267,0,0,0
79,14,13,0,0,0
24,14,71,1,3,0
44,20,95,2,1,0
31,22,241,1,0,0
88,0,22,0,0,0
22,11,38,0,0,0
72,1,142,0,0,0
19,17,262,1,0,0
79,14,238,0,0,0
38,6,31,1,0,0
38,8,51,2,0,0
27,22,20,1,0,0
75,21,135,1,0,0
56,2,242,0,0,0
22,20,117,1,0,0
82,9,155,1,0,0
30,1,13,0,0,0
70,21,5,1,1,0
62,11,65,0,0,0
49,6,145,1,0,0
53,4,165,1,0,0
77,3,146,0,0,0
28,0,259,0,0,0
80,14,245,1,0,0
38,8,128,0,0,0
69,5,222,1,0,0
72,13,224,1,0,0
43,1,78,2,1,0
85,11,17,0,0,0
51,22,83,1,1,0
69,5,175,1,0,0
69,12,68,1,0,0
46,3,142,1,0,0
55,21,67,0,0,0
59,15,224,0,0,0
38,10,139,1,0,0
59,5,258,0,0,0
30,4,273,0,0,0
81,0,170,0,0,0
34,18,125,2,0,0
26,6,279,0,4,0
58,17,33,1,0,0
18,9,214,0,1,0
19,9,78,1,0,0
77,16,106,0,0,0
65,23,20,0,0,0
46,6,111,0,0,0
27,21,181,1,0,0
75,20,145,1,0,0
77,21,136,2,0,0
38,0,263,1,1,0
45,11,241,1,0,0
92,16,165,1,0,0
51,15,30,0,0,0
25,19,52,0,0,0
76,14,85,0,0,0
89,18,170,0,0,0
66,19,155,0,0,0
34,16,259,1,0,0
77,3,16,2,0,0
62,3,205,1,0,0
86,2,71,1,1,0
49,7,243,0,2,0
61,22,117,0,1,0
82,8,98,1,0,0
25,1,42,0,0,0
94,18,122,1,0,0
89,21,224,2,0,0
60,17,109,0,0,0
18,15,289,1,0,0
68,17,29,1,0,0
41,17,114,0,3,0
41,11,231,0,0,0
34,1,194,1,0,0
22,20,8,2,0,0
37,0,43,0,0,0
38,22,113,0,1,0
75,15,268,1,0,0
48,16,40,0,0,0
28,0,5,0,0,0
69,20,110,2,0,0
32,22,257,1,0,0
24,2,161,1,0,0
45,22,188,1,3,0
68,19,73,1,1,0
75,15,231,3,1,0
22,20,34,1,0,0
22,13,72,0,5,0
25,15,289,0,4,0
81,23,56,0,1,0
27,8,76,0,3,0
55,20,83,2,2,0
25,20,231,1,1,0
42,1,149,0,0,0
90,12,196,3,0,0
83,21,236,0,1,0
67,4,177,0,0,0
84,20,11,0,0,0
66,19,123,0,5,0
53,16,218,0,1,0
85,5,133,0,0,0
58,16,60,0,0,0
79,1,158,0,0,0
27,6,66,2,0,0
38,16,144,0,1,0
53,23,210,0,0,0
29,7,90,1,1,0
19,22,12,1,0,0
30,22,26,3,0,0
70,0,251,1,0,0
49,18,242,0,0,0
33,4,27,1,1,0
49,4,53,1,1,0
49,22,85,1,0,0
28,23,176,0,0,0
27,21,293,2,0,0
32,20,45,1,0,0
34,0,203,1,0,0
57,9,131,0,0,0
35,9,77,0,0,0
72,21,157,0,1,0
90,2,161,1,0,0
42,11,17,0,0,0
76,11,267,2,0,0
39,6,123,0,0,0
47,15,290,2,5,0
61,19,223,0,1,0
49,2,236,0,0,0
68,6,124,0,0,0
63,21,293,0,1,0
38,13,150,0,0,0
49,3,35,0,0,0
56,9,15,0,1,0
29,23,269,0,0,0
64,1,29,0,3,0
35,21,16,1,0,0
38,15,1,1,0,1
30,2,34,1,1,0
38,14,104,1,0,0
25,7,289,0,0,0
63,15,143,1,0,0
24,10,186,3,2,0
40,23,291,3,2,0
92,10,181,0,0,0
39,10,204,1,4,0
39,0,58,0,0,0
46,1,77,0,1,0
30,19,149,1,1,0
19,0,39,0,1,0
46,18,1,1,2,1
69,19,49,0,0,0
44,9,299,0,0,0
67,18,88,2,0,0
40,20,70,0,0,0
61,10,247,0,0,0
94,11,63,1,0,0
39,9,80,2,0,0
60,6,240,0,0,0
54,23,85,0,0,0
78,7,81,0,0,0
73,10,67,0,0,0
20,17,88,1,0,0
80,15,98,0,0,0
36,0,259,1,0,0
40,5,167,1,0,0
46,16,267,1,0,0
47,21,224,1,0,0
56,12,286,2,0,0
42,22,67,1,2,0
25,9,176,0,0,0
75,9,104,2,0,0
33,0,296,0,1,0
89,6,228,0,1,0
18,19,272,1,1,0
22,8,160,1,0,0
20,10,190,0,0,0
82,19,230,0,1,0
21,1,214,0,1,0
81,0,102,2,0,0
27,22,40,1,0,0
38,11,206,1,0,0
63,6,199,0,0,0
44,18,137,0,1,0
83,4,153,1,2,0
58,11,133,1,5,0
30,13,5,0,2,0
26,6,268,0,5,0
53,7,218,1,0,0
75,13,245,1,0,0
71,11,202,0,0,0
29,8,87,2,0,0
31,9,113,1,0,0
51,9,294,0,2,0
70,0,165,0,0,0
37,21,234,1,0,0
92,5,153,0,0,0
33,13,60,0,0,0
87,22,67,1,0,0
73,8,116,1,0,0
75,22,68,1,3,0
21,22,164,0,0,0
21,11,281,0,0,0
37,18,8,0,0,0
27,19,281,0,0,0
41,21,30,2,0,0
43,22,115,3,0,0
54,11,188,0,1,0
71,12,229,0,0,0
38,2,47,0,0,0
91,10,178,0,3,0
55,1,42,1,0,0
63,17,178,0,5,0
21,17,263,0,0,0
